1	1707135712656	1	(30.00, 0.00, 0.00)	295.3297	290.9623	3	0	-1.264969	1	0	-0.02
1	1707135712856	0	(-30.00, 0.00, 0.00)	64.67131	59.92248	3	1.200588E-06	0.2912269	1	0.02108662	0.01
1	1707135713077	1	(30.00, 0.00, 0.00)	295.2761	294.0264	3	-6.405055E-05	-2.258798	1	0.3214587	0
1	1707135713476	0	(-30.00, 0.00, 0.00)	65.25043	62.29287	3	-0.001121348	0.3663836	1	1.313286	0
1	1707135713498	1	(30.00, 0.00, 0.00)	294.7088	294.0025	3	-0.001121348	0.03079286	1	1.363866	0
1	1707135713916	1	(30.00, 0.00, 0.00)	293.4309	292.3791	3	-0.002401435	0.4807977	1	2.413327	0.02
1	1707135714095	0	(-30.00, 0.00, 0.00)	67.34932	68.66374	3	-0.002703254	-0.1202105	1	2.857655	0.01
1	1707135714335	1	(30.00, 0.00, 0.00)	291.4022	290.4484	3	-0.004321461	-0.7602758	1	3.461727	-0.02
1	1707135714714	0	(-30.00, 0.00, 0.00)	71.14092	71.50022	3	-0.004084061	-1.242557	1	4.407994	-0.02
1	1707135714756	1	(30.00, 0.00, 0.00)	288.5601	289.6642	3	-0.004351931	-0.4821864	1	4.513875	0
1	1707135715175	1	(30.00, 0.00, 0.00)	-75.16013	-79.96644	3	359.9914	359.8607	1	5.563617	-0.02
1	1707135715334	0	(-30.00, 0.00, 0.00)	76.84235	76.58482	3	359.9918	359.3784	1	5.961442	0
1	1707135715594	1	(30.00, 0.00, 0.00)	-79.8262	-77.01485	3	359.9865	360.3494	1	6.61037	-0.03
1	1707135715955	0	(-30.00, 0.00, 0.00)	84.64084	88.46365	3	359.981	360.5464	1	7.510891	0.01
1	1707135716016	1	(30.00, 0.00, 0.00)	-85.46756	-86.64703	3	359.9801	357.5638	1	7.666298	-0.01
1	1707135716435	1	(30.00, 0.00, 0.00)	-92.03473	-85.39812	3	359.9692	360.7654	1	8.714712	-0.01
1	1707135716576	0	(-30.00, 0.00, 0.00)	94.47366	89.18128	3	359.9665	359.1728	1	9.063992	0
1	1707135716855	1	(30.00, 0.00, 0.00)	-99.35706	-100.0088	3	359.9688	358.4358	1	9.599751	0
1	1707135717196	0	(-30.00, 0.00, 0.00)	105.396	103.0227	3	359.9618	358.205	1	9.659583	0
1	1707135717276	1	(30.00, 0.00, 0.00)	-106.687	-106.548	3	359.9583	362.2756	1	9.659583	-0.03
1	1707135717695	1	(30.00, 0.00, 0.00)	-113.506	-110.0648	3	359.9548	359.4364	1	9.659583	0.01
1	1707135717816	0	(-30.00, 0.00, 0.00)	115.419	117.7276	3	359.9496	358.3034	1	9.659583	-0.03
1	1707135718116	1	(30.00, 0.00, 0.00)	-119.6772	-115.3181	3	359.9409	361.1955	1	9.659583	-0.02
1	1707135718436	0	(-30.00, 0.00, 0.00)	124.0258	124.188	3	359.9374	359.8037	1	9.659583	0.01
1	1707135718536	1	(30.00, 0.00, 0.00)	-125.1855	-126.9499	3	359.9391	360.5085	1	9.659583	0.02
1	1707135718957	1	(30.00, 0.00, 0.00)	-129.9987	-132.4319	3	359.9369	361.2267	1	9.340331	0
1	1707135719055	0	(-30.00, 0.00, 0.00)	131.0935	130.6315	3	359.9375	360.6777	1	9.101381	-0.01
1	1707135719376	1	(30.00, 0.00, 0.00)	-133.8918	-132.5433	3	359.9312	359.5393	1	8.296818	-0.03
1	1707135719676	0	(-30.00, 0.00, 0.00)	136.236	136.7972	3	359.926	360.4825	1	7.54884	0
1	1707135719795	1	(30.00, 0.00, 0.00)	-136.9416	-138.5939	3	359.9221	359.5888	1	7.251329	-0.02
1	1707135720215	1	(30.00, 0.00, 0.00)	-139.3302	-142.3903	3	359.9198	361.2823	1	6.200467	0
1	1707135720295	0	(-30.00, 0.00, 0.00)	139.8126	144.9806	3	359.9202	360.1667	1	6.002133	0.02
1	1707135720634	1	(30.00, 0.00, 0.00)	-141.1799	-139.2594	3	359.9189	359.6469	1	5.151705	-0.01
1	1707135720915	0	(-30.00, 0.00, 0.00)	142.2488	146.5428	3	359.918	359.2831	1	4.449447	-0.01
1	1707135721055	1	(30.00, 0.00, 0.00)	-142.5818	-141.7544	3	359.916	359.9904	1	4.099265	-0.01
1	1707135721475	1	(30.00, 0.00, 0.00)	-143.6422	-146.9522	3	359.9152	360.4154	1	3.477638	0.01
1	1707135721538	0	(-30.00, 0.00, 0.00)	143.8723	146.5107	3	359.9135	360.7555	1	3.477638	0.02
1	1707135721897	1	(30.00, 0.00, 0.00)	-144.5955	-142.7168	3	359.9109	360.8803	1	3.477638	0
1	1707135722155	0	(-30.00, 0.00, 0.00)	145.2605	148.4837	3	359.9098	359.744	1	3.477638	0
